protocol,chain,date,tvl_usd
ondo_finance,Mantle,2024-01-02,30769016
ondo_finance,Mantle,2024-01-03,30411237
ondo_finance,Mantle,2024-01-04,30500681
ondo_finance,Mantle,2024-01-05,30441052
ondo_finance,Mantle,2024-01-06,30411237
ondo_finance,Mantle,2024-01-07,30411237
ondo_finance,Mantle,2024-01-08,30560578
ondo_finance,Mantle,2024-01-09,30411502
ondo_finance,Mantle,2024-01-10,30441430
ondo_finance,Mantle,2024-01-11,30471245
ondo_finance,Mantle,2024-01-12,30351984
ondo_finance,Mantle,2024-01-13,30173649
ondo_finance,Mantle,2024-01-14,30531595
ondo_finance,Mantle,2024-01-15,30561430
ondo_finance,Mantle,2024-01-16,30382359
ondo_finance,Mantle,2024-01-17,30591320
ondo_finance,Mantle,2024-01-18,30877665
ondo_finance,Mantle,2024-01-19,30847571
ondo_finance,Mantle,2024-01-20,30787380
ondo_finance,Mantle,2024-01-21,30877666
ondo_finance,Mantle,2024-01-22,30967952
ondo_finance,Mantle,2024-01-23,30998047
ondo_finance,Mantle,2024-01-24,30907761
ondo_finance,Mantle,2024-01-25,30877666
ondo_finance,Mantle,2024-01-26,30847571
ondo_finance,Mantle,2024-01-27,30847571
ondo_finance,Mantle,2024-01-28,30817476
ondo_finance,Mantle,2024-01-29,30817476
ondo_finance,Mantle,2024-01-30,61019678
ondo_finance,Mantle,2024-01-31,60900615
ondo_finance,Mantle,2024-02-01,60960147
ondo_finance,Mantle,2024-02-02,60126707
ondo_finance,Mantle,2024-02-03,60773293
ondo_finance,Mantle,2024-02-04,60713945
ondo_finance,Mantle,2024-02-05,60891991
ondo_finance,Mantle,2024-02-06,60891991
ondo_finance,Mantle,2024-02-07,60891991
ondo_finance,Mantle,2024-02-08,61070038
ondo_finance,Mantle,2024-02-09,60773293
ondo_finance,Mantle,2024-02-10,60891991
ondo_finance,Mantle,2024-02-11,61010689
ondo_finance,Mantle,2024-02-12,60951340
ondo_finance,Mantle,2024-02-13,61248085
ondo_finance,Mantle,2024-02-14,61010689
ondo_finance,Mantle,2024-02-15,61722876
ondo_finance,Mantle,2024-02-16,60891991
ondo_finance,Mantle,2024-02-17,60951340
ondo_finance,Mantle,2024-02-18,60832642
ondo_finance,Mantle,2024-02-19,60951340
ondo_finance,Mantle,2024-02-20,60951426
ondo_finance,Mantle,2024-02-21,60892077
ondo_finance,Mantle,2024-02-22,60714030
ondo_finance,Mantle,2024-02-23,61070124
ondo_finance,Mantle,2024-02-24,61010775
ondo_finance,Mantle,2024-02-25,60892077
ondo_finance,Mantle,2024-02-26,60892077
ondo_finance,Mantle,2024-02-27,61010775
ondo_finance,Mantle,2024-02-28,60951426
ondo_finance,Mantle,2024-02-29,61485567
ondo_finance,Mantle,2024-03-01,61307520
ondo_finance,Mantle,2024-03-02,61188822
ondo_finance,Mantle,2024-03-03,60832728
ondo_finance,Mantle,2024-03-04,61070124
ondo_finance,Mantle,2024-03-05,61010775
ondo_finance,Mantle,2024-03-06,61129473
ondo_finance,Mantle,2024-03-07,61248171
ondo_finance,Mantle,2024-03-08,61129473
ondo_finance,Mantle,2024-03-09,61604265
ondo_finance,Mantle,2024-03-10,61248563
ondo_finance,Mantle,2024-03-11,60892467
ondo_finance,Mantle,2024-03-12,61307913
ondo_finance,Mantle,2024-03-13,60773768
ondo_finance,Mantle,2024-03-14,61307913
ondo_finance,Mantle,2024-03-15,61545310
ondo_finance,Mantle,2024-03-16,60833118
ondo_finance,Mantle,2024-03-17,61426611
ondo_finance,Mantle,2024-03-18,60833118
ondo_finance,Mantle,2024-03-19,61011166
ondo_finance,Mantle,2024-03-20,61132922
ondo_finance,Mantle,2024-03-21,61251627
ondo_finance,Mantle,2024-03-22,61192275
ondo_finance,Mantle,2024-03-23,61370332
ondo_finance,Mantle,2024-03-24,61073905
ondo_finance,Mantle,2024-03-25,60895847
ondo_finance,Mantle,2024-03-26,60717789
ondo_finance,Mantle,2024-03-27,61133257
ondo_finance,Mantle,2024-03-28,60955199
ondo_finance,Mantle,2024-03-29,61548726
ondo_finance,Mantle,2024-03-30,56257438
ondo_finance,Mantle,2024-03-31,55449915
ondo_finance,Mantle,2024-04-01,55449915
ondo_finance,Mantle,2024-04-02,55396081
ondo_finance,Mantle,2024-04-03,55772925
ondo_finance,Mantle,2024-04-04,40990081
ondo_finance,Mantle,2024-04-05,41388429
ondo_finance,Mantle,2024-04-06,41029915
ondo_finance,Mantle,2024-04-07,41149420
ondo_finance,Mantle,2024-04-08,41069750
ondo_finance,Mantle,2024-04-09,41189245
ondo_finance,Mantle,2024-04-10,41029905
ondo_finance,Mantle,2024-04-11,41428254
ondo_finance,Mantle,2024-04-12,41130029
ondo_finance,Mantle,2024-04-13,41209894
ondo_finance,Mantle,2024-04-14,42607516
ondo_finance,Mantle,2024-04-15,41289758
ondo_finance,Mantle,2024-04-16,41449486
ondo_finance,Mantle,2024-04-17,41289758
ondo_finance,Mantle,2024-04-18,41169962
ondo_finance,Mantle,2024-04-19,41329690
ondo_finance,Mantle,2024-04-20,41090097
ondo_finance,Mantle,2024-04-21,41289758
ondo_finance,Mantle,2024-04-22,41329690
ondo_finance,Mantle,2024-04-23,41449486
ondo_finance,Mantle,2024-04-24,41449486
ondo_finance,Mantle,2024-04-25,41329690
ondo_finance,Mantle,2024-04-26,41369622
ondo_finance,Mantle,2024-04-27,41249826
ondo_finance,Mantle,2024-04-28,41289758
ondo_finance,Mantle,2024-04-29,40970301
ondo_finance,Mantle,2024-04-30,42487720
ondo_finance,Mantle,2024-05-01,41489418
ondo_finance,Mantle,2024-05-02,41808875
ondo_finance,Mantle,2024-05-03,41968603
ondo_finance,Mantle,2024-05-04,41808875
ondo_finance,Mantle,2024-05-05,41529350
ondo_finance,Mantle,2024-05-06,41329690
ondo_finance,Mantle,2024-05-07,41489418
ondo_finance,Mantle,2024-05-08,41409554
ondo_finance,Mantle,2024-05-09,41489418
ondo_finance,Mantle,2024-05-10,41489418
ondo_finance,Mantle,2024-05-11,41130029
ondo_finance,Mantle,2024-05-12,41249826
ondo_finance,Mantle,2024-05-13,41409554
ondo_finance,Mantle,2024-05-14,41329690
ondo_finance,Mantle,2024-05-15,41369622
ondo_finance,Mantle,2024-05-16,41329690
ondo_finance,Mantle,2024-05-17,41409554
ondo_finance,Mantle,2024-05-18,41449486
ondo_finance,Mantle,2024-05-19,41449486
ondo_finance,Mantle,2024-05-20,41689078
ondo_finance,Mantle,2024-05-21,41750869
ondo_finance,Mantle,2024-05-22,41471198
ondo_finance,Mantle,2024-05-23,41611413
ondo_finance,Mantle,2024-05-24,42005064
ondo_finance,Mantle,2024-05-25,41644334
ondo_finance,Mantle,2024-05-26,41644334
ondo_finance,Mantle,2024-05-27,41788808
ondo_finance,Mantle,2024-05-28,41609973
ondo_finance,Mantle,2024-05-29,41592431
ondo_finance,Mantle,2024-05-30,41776399
ondo_finance,Mantle,2024-05-31,41960733
ondo_finance,Mantle,2024-06-01,41785369
ondo_finance,Mantle,2024-06-02,41785369
ondo_finance,Mantle,2024-06-03,41785369
ondo_finance,Mantle,2024-06-04,41785369
ondo_finance,Mantle,2024-06-05,41906019
ondo_finance,Mantle,2024-06-06,41825586
ondo_finance,Mantle,2024-06-07,41785369
ondo_finance,Mantle,2024-06-08,41704935
ondo_finance,Mantle,2024-06-09,41865803
ondo_finance,Mantle,2024-06-10,41704935
ondo_finance,Mantle,2024-06-11,41624501
ondo_finance,Mantle,2024-06-12,41624501
ondo_finance,Mantle,2024-06-13,41624501
ondo_finance,Mantle,2024-06-14,42026670
ondo_finance,Mantle,2024-06-15,42026670
ondo_finance,Mantle,2024-06-16,42187538
ondo_finance,Mantle,2024-06-17,41906019
ondo_finance,Mantle,2024-06-18,41986453
ondo_finance,Mantle,2024-06-19,41918208
ondo_finance,Mantle,2024-06-20,42038894
ondo_finance,Mantle,2024-06-21,41877979
ondo_finance,Mantle,2024-06-22,42119351
ondo_finance,Mantle,2024-06-23,41877980
ondo_finance,Mantle,2024-06-24,41877980
ondo_finance,Mantle,2024-06-25,42441180
ondo_finance,Mantle,2024-06-26,41918208
ondo_finance,Mantle,2024-06-27,42481409
ondo_finance,Mantle,2024-06-28,41998665
ondo_finance,Mantle,2024-06-29,41837751
ondo_finance,Mantle,2024-06-30,42088882
ondo_finance,Mantle,2024-07-01,42058202
ondo_finance,Mantle,2024-07-02,42017878
ondo_finance,Mantle,2024-07-03,42380796
ondo_finance,Mantle,2024-07-04,42582418
ondo_finance,Mantle,2024-07-05,42300148
ondo_finance,Mantle,2024-07-06,41977554
ondo_finance,Mantle,2024-07-07,42017878
ondo_finance,Mantle,2024-07-08,41937229
ondo_finance,Mantle,2024-07-09,42138851
ondo_finance,Mantle,2024-07-10,42179175
ondo_finance,Mantle,2024-07-11,42058202
ondo_finance,Mantle,2024-07-12,41977554
ondo_finance,Mantle,2024-07-13,42340472
ondo_finance,Mantle,2024-07-14,42300148
ondo_finance,Mantle,2024-07-15,41937229
ondo_finance,Mantle,2024-07-16,42017878
ondo_finance,Mantle,2024-07-17,42017878
ondo_finance,Mantle,2024-07-18,42219499
ondo_finance,Mantle,2024-07-19,42258834
ondo_finance,Mantle,2024-07-20,42218546
ondo_finance,Mantle,2024-07-21,42178222
ondo_finance,Mantle,2024-07-22,41749239
ondo_finance,Mantle,2024-07-23,41510899
ondo_finance,Mantle,2024-07-24,41391729
ondo_finance,Mantle,2024-07-25,41749239
ondo_finance,Mantle,2024-07-26,41668987
ondo_finance,Mantle,2024-07-27,31858553
ondo_finance,Mantle,2024-07-28,31828211
ondo_finance,Mantle,2024-07-29,31828211
ondo_finance,Mantle,2024-07-30,31858553
ondo_finance,Mantle,2024-07-31,31797870
ondo_finance,Mantle,2024-08-01,31585480
ondo_finance,Mantle,2024-08-02,31737187
ondo_finance,Mantle,2024-08-03,31737187
ondo_finance,Mantle,2024-08-04,31646163
ondo_finance,Mantle,2024-08-05,31706846
ondo_finance,Mantle,2024-08-06,31828211
ondo_finance,Mantle,2024-08-07,31828211
ondo_finance,Mantle,2024-08-08,31949577
ondo_finance,Mantle,2024-08-09,31737187
ondo_finance,Mantle,2024-08-10,31737187
ondo_finance,Mantle,2024-08-11,31828211
ondo_finance,Mantle,2024-08-12,31008992
ondo_finance,Mantle,2024-08-13,31494455
ondo_finance,Mantle,2024-08-14,31676504
ondo_finance,Mantle,2024-08-15,31706846
ondo_finance,Mantle,2024-08-16,31899826
ondo_finance,Mantle,2024-08-17,31899826
ondo_finance,Mantle,2024-08-18,31878283
ondo_finance,Mantle,2024-08-19,31878283
ondo_finance,Mantle,2024-08-20,31847835
ondo_finance,Mantle,2024-08-21,32152308
ondo_finance,Mantle,2024-08-22,31939177
ondo_finance,Mantle,2024-08-23,32039426
ondo_finance,Mantle,2024-08-24,32193781
ondo_finance,Mantle,2024-08-25,31812281
ondo_finance,Mantle,2024-08-26,32056287
ondo_finance,Mantle,2024-08-27,32178290
ondo_finance,Mantle,2024-08-28,32034663
ondo_finance,Mantle,2024-08-29,31973498
ondo_finance,Mantle,2024-08-30,32021622
ondo_finance,Mantle,2024-08-31,32087302
ondo_finance,Mantle,2024-09-01,32270658
ondo_finance,Mantle,2024-09-02,32148421
ondo_finance,Mantle,2024-09-03,32287560
ondo_finance,Mantle,2024-09-04,32216725
ondo_finance,Mantle,2024-09-05,32312619
ondo_finance,Mantle,2024-09-06,32392418
ondo_finance,Mantle,2024-09-07,32423122
ondo_finance,Mantle,2024-09-08,32458666
ondo_finance,Mantle,2024-09-09,32394009
ondo_finance,Mantle,2024-09-10,32653982
ondo_finance,Mantle,2024-09-11,32992844
ondo_finance,Mantle,2024-09-12,32509104
ondo_finance,Mantle,2024-09-13,32570733
ondo_finance,Mantle,2024-09-14,27027589
ondo_finance,Mantle,2024-09-15,27252062
ondo_finance,Mantle,2024-09-16,27321802
ondo_finance,Mantle,2024-09-17,27321802
ondo_finance,Mantle,2024-09-18,27321802
ondo_finance,Mantle,2024-09-19,27393526
ondo_finance,Mantle,2024-09-20,27376599
ondo_finance,Mantle,2024-09-21,27330734
ondo_finance,Mantle,2024-09-22,27408452
ondo_finance,Mantle,2024-09-23,27253017
ondo_finance,Mantle,2024-09-24,27330734
ondo_finance,Mantle,2024-09-25,27304828
ondo_finance,Mantle,2024-09-26,27175299
ondo_finance,Mantle,2024-09-27,27487937
ondo_finance,Mantle,2024-09-28,27246965
ondo_finance,Mantle,2024-09-29,27525054
ondo_finance,Mantle,2024-09-30,27465645
ondo_finance,Mantle,2024-10-01,27141939
ondo_finance,Mantle,2024-10-02,27784615
ondo_finance,Mantle,2024-10-03,27587536
ondo_finance,Mantle,2024-10-04,28153597
ondo_finance,Mantle,2024-10-05,27523163
ondo_finance,Mantle,2024-10-06,27627714
ondo_finance,Mantle,2024-10-07,27524302
ondo_finance,Mantle,2024-10-08,27795275
ondo_finance,Mantle,2024-10-09,27716683
ondo_finance,Mantle,2024-10-10,27821472
ondo_finance,Mantle,2024-10-11,27795275
ondo_finance,Mantle,2024-10-12,27742881
ondo_finance,Mantle,2024-10-13,22511472
ondo_finance,Mantle,2024-10-14,22490275
ondo_finance,Mantle,2024-10-15,22426683
ondo_finance,Mantle,2024-10-16,22511527
ondo_finance,Mantle,2024-10-17,22532724
ondo_finance,Mantle,2024-10-18,22532724
ondo_finance,Mantle,2024-10-19,22511527
ondo_finance,Mantle,2024-10-20,22490330
ondo_finance,Mantle,2024-10-21,22532724
ondo_finance,Mantle,2024-10-22,22596316
ondo_finance,Mantle,2024-10-23,22596316
ondo_finance,Mantle,2024-10-24,22571335
ondo_finance,Mantle,2024-10-25,22592651
ondo_finance,Mantle,2024-10-26,22592651
ondo_finance,Mantle,2024-10-27,22592651
ondo_finance,Mantle,2024-10-28,22635239
ondo_finance,Mantle,2024-10-29,22635239
ondo_finance,Mantle,2024-10-30,22571357
ondo_finance,Mantle,2024-10-31,22656532
ondo_finance,Mantle,2024-11-01,22635239
ondo_finance,Mantle,2024-11-02,22699120
ondo_finance,Mantle,2024-11-03,22635239
ondo_finance,Mantle,2024-11-04,22613945
ondo_finance,Mantle,2024-11-05,22592651
ondo_finance,Mantle,2024-11-06,22763001
ondo_finance,Mantle,2024-11-07,22677826
ondo_finance,Mantle,2024-11-08,22613945
ondo_finance,Mantle,2024-11-09,22656532
ondo_finance,Mantle,2024-11-10,22720414
ondo_finance,Mantle,2024-11-11,22699120
ondo_finance,Mantle,2024-11-12,22656532
ondo_finance,Mantle,2024-11-13,22954645
ondo_finance,Mantle,2024-11-14,22954645
ondo_finance,Mantle,2024-11-15,22954645
ondo_finance,Mantle,2024-11-16,22954645
ondo_finance,Mantle,2024-11-17,22954645
ondo_finance,Mantle,2024-11-18,22954645
ondo_finance,Mantle,2024-11-19,22954645
ondo_finance,Mantle,2024-11-20,22954645
ondo_finance,Mantle,2024-11-21,22954645
ondo_finance,Mantle,2024-11-22,22763034
ondo_finance,Mantle,2024-11-23,22784326
ondo_finance,Mantle,2024-11-24,22826914
ondo_finance,Mantle,2024-11-25,22528801
ondo_finance,Mantle,2024-11-26,22550095
ondo_finance,Mantle,2024-11-27,22855029
ondo_finance,Mantle,2024-11-28,23309905
ondo_finance,Mantle,2024-11-29,23561136
ondo_finance,Mantle,2024-11-30,24053803
ondo_finance,Mantle,2024-12-01,23627892
ondo_finance,Mantle,2024-12-02,23835291
ondo_finance,Mantle,2024-12-03,23520900
ondo_finance,Mantle,2024-12-04,23130324
ondo_finance,Mantle,2024-12-05,23278250
ondo_finance,Mantle,2024-12-06,23343946
ondo_finance,Mantle,2024-12-07,24008299
ondo_finance,Mantle,2024-12-08,24233571
ondo_finance,Mantle,2024-12-09,24482569
ondo_finance,Mantle,2024-12-10,24226983
ondo_finance,Mantle,2024-12-11,24474048
ondo_finance,Mantle,2024-12-12,24018671
ondo_finance,Mantle,2024-12-13,23502674
ondo_finance,Mantle,2024-12-14,23195139
ondo_finance,Mantle,2024-12-15,22936226
ondo_finance,Mantle,2024-12-16,22893073
ondo_finance,Mantle,2024-12-17,22605671
ondo_finance,Mantle,2024-12-18,22568053
ondo_finance,Mantle,2024-12-19,22483369
ondo_finance,Mantle,2024-12-20,22519292
ondo_finance,Mantle,2024-12-21,22269023
ondo_finance,Mantle,2024-12-22,22208754
ondo_finance,Mantle,2024-12-23,22250266
ondo_finance,Mantle,2024-12-24,22354045
ondo_finance,Mantle,2024-12-25,22416312
ondo_finance,Mantle,2024-12-26,21959459
ondo_finance,Mantle,2024-12-27,22250265
ondo_finance,Mantle,2024-12-28,22042706
ondo_finance,Mantle,2024-12-29,22221718
ondo_finance,Mantle,2024-12-30,21806359
ondo_finance,Mantle,2024-12-31,22159415
ondo_finance,Mantle,2025-01-01,22200950
ondo_finance,Mantle,2025-01-02,22180183
ondo_finance,Mantle,2025-01-03,22221718
ondo_finance,Mantle,2025-01-04,22200950
ondo_finance,Mantle,2025-01-05,22218394
ondo_finance,Mantle,2025-01-06,22452818
ondo_finance,Mantle,2025-01-07,22573957
ondo_finance,Mantle,2025-01-08,23386990
ondo_finance,Mantle,2025-01-09,23228665
ondo_finance,Mantle,2025-01-10,23683514
ondo_finance,Mantle,2025-01-11,23754816
ondo_finance,Mantle,2025-01-12,23754816
ondo_finance,Mantle,2025-01-13,23730170
ondo_finance,Mantle,2025-01-14,24057073
ondo_finance,Mantle,2025-01-15,23788676
ondo_finance,Mantle,2025-01-16,23766360
ondo_finance,Mantle,2025-01-17,23878299
ondo_finance,Mantle,2025-01-18,23829611
ondo_finance,Mantle,2025-01-19,23672947
ondo_finance,Mantle,2025-01-20,23963002
ondo_finance,Mantle,2025-01-21,23845377
ondo_finance,Mantle,2025-01-22,23685956
ondo_finance,Mantle,2025-01-23,23819775
ondo_finance,Mantle,2025-01-24,24875803
ondo_finance,Mantle,2025-01-25,24887022
ondo_finance,Mantle,2025-01-26,24910164
ondo_finance,Mantle,2025-01-27,25329605
ondo_finance,Mantle,2025-01-28,24910153
ondo_finance,Mantle,2025-01-29,24956758
ondo_finance,Mantle,2025-01-30,24910153
ondo_finance,Mantle,2025-01-31,25074960
ondo_finance,Mantle,2025-02-01,25098267
ondo_finance,Mantle,2025-02-02,25144567
ondo_finance,Mantle,2025-02-03,25135917
ondo_finance,Mantle,2025-02-04,25089326
ondo_finance,Mantle,2025-02-05,25089550
ondo_finance,Mantle,2025-02-06,25089924
ondo_finance,Mantle,2025-02-07,25113221
ondo_finance,Mantle,2025-02-08,25066628
ondo_finance,Mantle,2025-02-09,25066625
ondo_finance,Mantle,2025-02-10,25089921
ondo_finance,Mantle,2025-02-11,25113217
ondo_finance,Mantle,2025-02-12,25089921
ondo_finance,Mantle,2025-02-13,25066629
ondo_finance,Mantle,2025-02-14,25136517
ondo_finance,Mantle,2025-02-15,25276294
ondo_finance,Mantle,2025-02-16,25113221
ondo_finance,Mantle,2025-02-17,24950148
ondo_finance,Mantle,2025-02-18,25159813
ondo_finance,Mantle,2025-02-19,25113221
ondo_finance,Mantle,2025-02-20,25089925
ondo_finance,Mantle,2025-02-21,25113452
ondo_finance,Mantle,2025-02-22,25253230
ondo_finance,Mantle,2025-02-23,25106773
ondo_finance,Mantle,2025-02-24,25240270
ondo_finance,Mantle,2025-02-25,25240270
ondo_finance,Mantle,2025-02-26,25357123
ondo_finance,Mantle,2025-02-27,25427235
ondo_finance,Mantle,2025-02-28,25450605
ondo_finance,Mantle,2025-03-01,25427235
ondo_finance,Mantle,2025-03-02,25473758
ondo_finance,Mantle,2025-03-03,25590084
ondo_finance,Mantle,2025-03-04,25590084
ondo_finance,Mantle,2025-03-05,25403116
ondo_finance,Mantle,2025-03-06,25311512
ondo_finance,Mantle,2025-03-07,25358298
ondo_finance,Mantle,2025-03-08,25575464
ondo_finance,Mantle,2025-03-09,25668599
ondo_finance,Mantle,2025-03-10,25645179
ondo_finance,Mantle,2025-03-11,25528077
ondo_finance,Mantle,2025-03-12,25504657
ondo_finance,Mantle,2025-03-13,25574918
ondo_finance,Mantle,2025-03-14,25457817
ondo_finance,Mantle,2025-03-15,25733168
ondo_finance,Mantle,2025-03-16,25742639
ondo_finance,Mantle,2025-03-17,25719066
ondo_finance,Mantle,2025-03-18,25719066
ondo_finance,Mantle,2025-03-19,25624770
ondo_finance,Mantle,2025-03-20,25719066
ondo_finance,Mantle,2025-03-21,25695492
ondo_finance,Mantle,2025-03-22,25670847
ondo_finance,Mantle,2025-03-23,25600128
ondo_finance,Mantle,2025-03-24,25670847
ondo_finance,Mantle,2025-03-25,25765138
ondo_finance,Mantle,2025-03-26,25891669
ondo_finance,Mantle,2025-03-27,25934175
ondo_finance,Mantle,2025-03-28,25934175
ondo_finance,Mantle,2025-03-29,25934175
ondo_finance,Mantle,2025-03-30,25934175
ondo_finance,Mantle,2025-03-31,26023376
ondo_finance,Mantle,2025-04-01,26291692
ondo_finance,Mantle,2025-04-02,26054830
ondo_finance,Mantle,2025-04-03,26291692
ondo_finance,Mantle,2025-04-04,25889026
ondo_finance,Mantle,2025-04-05,26054827
ondo_finance,Mantle,2025-04-06,26054824
ondo_finance,Mantle,2025-04-07,25983749
ondo_finance,Mantle,2025-04-08,25960063
ondo_finance,Mantle,2025-04-09,26054808
ondo_finance,Mantle,2025-04-10,26537472
ondo_finance,Mantle,2025-04-11,25921095
ondo_finance,Mantle,2025-04-12,26300197
ondo_finance,Mantle,2025-04-13,26300197
ondo_finance,Mantle,2025-04-14,26063258
ondo_finance,Mantle,2025-04-15,26300197
ondo_finance,Mantle,2025-04-16,25802623
ondo_finance,Mantle,2025-04-17,26063255
ondo_finance,Mantle,2025-04-18,26062155
ondo_finance,Mantle,2025-04-19,26062154
ondo_finance,Mantle,2025-04-20,26048899
ondo_finance,Mantle,2025-04-21,26285707
ondo_finance,Mantle,2025-04-22,25883133
ondo_finance,Mantle,2025-04-23,25977856
ondo_finance,Mantle,2025-04-24,26048899
ondo_finance,Mantle,2025-04-25,25859451
ondo_finance,Mantle,2025-04-26,26050265
ondo_finance,Mantle,2025-04-27,26287085
ondo_finance,Mantle,2025-04-28,26523906
ondo_finance,Mantle,2025-04-29,25931844
ondo_finance,Mantle,2025-04-30,26287074
ondo_finance,Mantle,2025-05-01,25884479
ondo_finance,Mantle,2025-05-02,26052296
ondo_finance,Mantle,2025-05-03,26287156
ondo_finance,Mantle,2025-05-04,26287100
ondo_finance,Mantle,2025-05-05,26287080
ondo_finance,Mantle,2025-05-06,26523687
ondo_finance,Mantle,2025-05-07,25371066
ondo_finance,Mantle,2025-05-08,25331583
ondo_finance,Mantle,2025-05-09,25561887
ondo_finance,Mantle,2025-05-10,25483405
ondo_finance,Mantle,2025-05-11,25736251
ondo_finance,Mantle,2025-05-12,26016772
ondo_finance,Mantle,2025-05-13,26293517
ondo_finance,Mantle,2025-05-14,26000186
ondo_finance,Mantle,2025-05-15,26302957
ondo_finance,Mantle,2025-05-16,26112227
ondo_finance,Mantle,2025-05-17,26122623
ondo_finance,Mantle,2025-05-18,26616995
ondo_finance,Mantle,2025-05-19,26378607
ondo_finance,Mantle,2025-05-20,26379029
ondo_finance,Mantle,2025-05-21,26379490
ondo_finance,Mantle,2025-05-22,26411396
ondo_finance,Mantle,2025-05-23,26173590
ondo_finance,Mantle,2025-05-24,25674682
ondo_finance,Mantle,2025-05-25,25922771
ondo_finance,Mantle,2025-05-26,26130455
ondo_finance,Mantle,2025-05-27,26300727
ondo_finance,Mantle,2025-05-28,26578937
ondo_finance,Mantle,2025-05-29,26168272
ondo_finance,Mantle,2025-05-30,26362436
ondo_finance,Mantle,2025-05-31,26318896
ondo_finance,Mantle,2025-06-01,26368472
ondo_finance,Mantle,2025-06-02,26343840
ondo_finance,Mantle,2025-06-03,26388523
ondo_finance,Mantle,2025-06-04,26340464
ondo_finance,Mantle,2025-06-05,26388961
ondo_finance,Mantle,2025-06-06,26412908
ondo_finance,Mantle,2025-06-07,26388779
ondo_finance,Mantle,2025-06-08,26474252
ondo_finance,Mantle,2025-06-09,26522651
ondo_finance,Mantle,2025-06-10,26861423
ondo_finance,Mantle,2025-06-11,26498525
ondo_finance,Mantle,2025-06-12,26450169
ondo_finance,Mantle,2025-06-13,26513735
ondo_finance,Mantle,2025-06-14,26509854
ondo_finance,Mantle,2025-06-15,26461403
ondo_finance,Mantle,2025-06-16,26534008
ondo_finance,Mantle,2025-06-17,26557158
ondo_finance,Mantle,2025-06-18,26545471
ondo_finance,Mantle,2025-06-19,26609245
ondo_finance,Mantle,2025-06-20,26650945
ondo_finance,Mantle,2025-06-21,26493136
ondo_finance,Mantle,2025-06-22,26728010
ondo_finance,Mantle,2025-06-23,26703254
ondo_finance,Mantle,2025-06-24,26483298
ondo_finance,Mantle,2025-06-25,26772846
ondo_finance,Mantle,2025-06-26,26904788
ondo_finance,Mantle,2025-06-27,26659104
ondo_finance,Mantle,2025-06-28,26806374
ondo_finance,Mantle,2025-06-29,26757368
ondo_finance,Mantle,2025-06-30,26585846
ondo_finance,Mantle,2025-07-01,26732879
ondo_finance,Mantle,2025-07-02,26757383
ondo_finance,Mantle,2025-07-03,26708376
ondo_finance,Mantle,2025-07-04,26830639
ondo_finance,Mantle,2025-07-05,26953164
ondo_finance,Mantle,2025-07-06,26732651
ondo_finance,Mantle,2025-07-07,26757406
ondo_finance,Mantle,2025-07-08,26708124
ondo_finance,Mantle,2025-07-09,26756105
ondo_finance,Mantle,2025-07-10,26756073
ondo_finance,Mantle,2025-07-11,26633563
ondo_finance,Mantle,2025-07-12,26755972
ondo_finance,Mantle,2025-07-13,26879729
ondo_finance,Mantle,2025-07-14,26904322
ondo_finance,Mantle,2025-07-15,26802575
ondo_finance,Mantle,2025-07-16,26965764
ondo_finance,Mantle,2025-07-17,26916377
ondo_finance,Mantle,2025-07-18,26965880
ondo_finance,Mantle,2025-07-19,27017193
ondo_finance,Mantle,2025-07-20,27431159
ondo_finance,Mantle,2025-07-21,27240994
ondo_finance,Mantle,2025-07-22,27266056
ondo_finance,Mantle,2025-07-23,27186309
ondo_finance,Mantle,2025-07-24,27422813
ondo_finance,Mantle,2025-07-25,27745369
ondo_finance,Mantle,2025-07-26,27744822
ondo_finance,Mantle,2025-07-27,27718915
ondo_finance,Mantle,2025-07-28,27592104
ondo_finance,Mantle,2025-07-29,27616375
ondo_finance,Mantle,2025-07-30,27565657
ondo_finance,Mantle,2025-07-31,27667094
ondo_finance,Mantle,2025-08-01,27489578
ondo_finance,Mantle,2025-08-02,28148416
ondo_finance,Mantle,2025-08-03,27260853
ondo_finance,Mantle,2025-08-04,27691955
ondo_finance,Mantle,2025-08-05,27413007
ondo_finance,Mantle,2025-08-06,27894827
ondo_finance,Mantle,2025-08-07,27362289
ondo_finance,Mantle,2025-08-08,27414221
ondo_finance,Mantle,2025-08-09,27541723
ondo_finance,Mantle,2025-08-10,27313687
ondo_finance,Mantle,2025-08-11,27339124
ondo_finance,Mantle,2025-08-12,27465811
ondo_finance,Mantle,2025-08-13,27465811
ondo_finance,Mantle,2025-08-14,27288449
ondo_finance,Mantle,2025-08-15,28141214
ondo_finance,Mantle,2025-08-16,27527232
ondo_finance,Mantle,2025-08-17,27271305
ondo_finance,Mantle,2025-08-18,27651288
ondo_finance,Mantle,2025-08-19,28252675
ondo_finance,Mantle,2025-08-20,27968599
ondo_finance,Mantle,2025-08-21,27912306
ondo_finance,Mantle,2025-08-22,27783202
ondo_finance,Mantle,2025-08-23,27860762
ondo_finance,Mantle,2025-08-24,27809121
ondo_finance,Mantle,2025-08-25,27680016
ondo_finance,Mantle,2025-08-26,27964538
ondo_finance,Mantle,2025-08-27,27861252
ondo_finance,Mantle,2025-08-28,27980286
ondo_finance,Mantle,2025-08-29,27851300
ondo_finance,Mantle,2025-08-30,27722204
ondo_finance,Mantle,2025-08-31,27825552
